uri,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated
https://shakespeareandco.princeton.edu/books/page-tree-liberty/,The Tree of Liberty,"Page, Elizabeth",,,,,,1939,Book,False,,,,10,9,0,1939;1940;1942,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/speaight-unbroken-heart/,The Unbroken Heart,"Speaight, Robert",,,,,,1939,Book,False,,,,9,9,0,1939;1940;1941,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/faulkner-wild-palms/,The Wild Palms,"Faulkner, William",,,,,,1939,Book,False,https://archive.org/details/dli.bengal.10689.1756/page/n7/mode/2up,,,15,14,0,1946;1939;1940;1941,2021-10-28T21:55:25.451434+00:00
https://shakespeareandco.princeton.edu/books/stern-woman-hall/,The Woman in the Hall,"Stern, G. B.",,,,,,1939,Book,False,,,,10,9,0,1939;1940;1941,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/richardson-young-cosima/,The Young Cosima,"Richardson, Henry Handel",,,,,,1939,Book,False,https://archive.org/details/in.ernet.dli.2015.87017,,,3,3,0,1939,2021-10-28T02:09:49.926364+00:00
https://shakespeareandco.princeton.edu/books/cecil-young-melbourne-story/,"The Young Melbourne, and the Story of His Marriage with Caroline Lamb","Cecil, David",,,,,,1939,Book,False,https://archive.org/details/youngmelbournean010162mbp,,,3,3,0,1940,2021-10-27T12:44:22.282753+00:00
https://shakespeareandco.princeton.edu/books/clevely-three-wooden-overcoats/,Three Wooden Overcoats,"Clevely, Hugh",,,,,,1939,Book,False,,,,8,8,0,1939;1941,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/lee-tomorrow-new-day/,Tomorrow Is a New Day,"Lee, Jennie",,,,,,1939,Book,False,,,,1,1,0,1940,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/gogarty-tumbling-hay/,Tumbling in the Hay,"Gogarty, Oliver St. John",,,,,,1939,Book,False,https://archive.org/details/in.ernet.dli.2015.176596,,,6,6,0,1939;1940,2021-10-31T19:43:58.485987+00:00
https://shakespeareandco.princeton.edu/books/pudney-uncle-arthur-stories/,Uncle Arthur and Other Stories,"Pudney, John",,,,,,1939,Book,False,,,,4,4,0,1952;1953;1939,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/streit-union-now/,Union Now,"Streit, Clarence K.",,,,,,1939,Book,False,https://archive.org/details/in.ernet.dli.2015.6615,,,1,1,0,1940,2021-10-31T18:08:41.521955+00:00
https://shakespeareandco.princeton.edu/books/marquand-wickford-point/,Wickford Point,"Marquand, John P.",,,,,,1939,Book,False,https://archive.org/details/wickfordpoint030626mbp,,,11,10,0,1939;1940,2021-10-29T02:40:54.156183+00:00
https://shakespeareandco.princeton.edu/books/phelps-william-lyon-phelps/,William Lyon Phelps: Autobiography with Letters,"Phelps, William Lyon",,,,,,1939,Book,False,,,,5,5,0,1939,2020-04-30T19:40:22+00:00
https://shakespeareandco.princeton.edu/books/baker-young-man-horn/,Young Man with a Horn,"Baker, Dorothy",,,,,,1939,Book,False,,,,8,7,0,1944;1939;1940,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/auden-another-time-poems/,Another Time: Poems,"Auden, W. H.",,,,,,1940,Book,False,,,,1,1,0,1940,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/maugham-books/,Books and You,"Maugham, W. Somerset",,,,,,1940,Book,False,https://archive.org/details/in.ernet.dli.2015.470315,,,1,0,1,1940,2021-03-28T21:20:07+00:00
https://shakespeareandco.princeton.edu/books/lawrence-young/,But You Are Young,"Lawrence, Josephine",,,,,,1940,Book,False,,,,3,3,0,1940;1941,2020-05-06T12:57:35+00:00
https://shakespeareandco.princeton.edu/books/millett-contemporary-british-literature/,Contemporary British Literature,,"Millett, Fred B.",,,,,1940,Book,False,,,,1,1,0,1940,2021-10-30T17:06:27.849722+00:00
https://shakespeareandco.princeton.edu/books/lorac-death-dykes-corner/,Death at Dyke's Corner,"Lorac, E. C. R.",,,,,,1940,Book,False,,,,1,1,0,1940,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/marsh-death-bar/,Death at the Bar,"Marsh, Ngaio",,,,,,1940,Book,False,,,,7,6,0,1940;1941,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/street-death-boat-train/,Death on the Boat Train,"Street, Cecil",,,,,,1940,Book,False,,,By Street writing as John Rhode.,5,5,0,1940;1941,2020-08-06T02:20:12+00:00
https://shakespeareandco.princeton.edu/books/wodehouse-eggs-beans-crumpets/,"Eggs, Beans and Crumpets","Wodehouse, P. G.",,,,,,1940,Book,False,https://archive.org/details/in.ernet.dli.2015.150277,,,3,2,0,1940,2021-05-25T20:39:23+00:00
https://shakespeareandco.princeton.edu/books/harrison-elizabethan-plays-players/,Elizabethan Plays and Players,"Harrison, G. B.",,,,,,1940,Book,False,,,,2,2,0,1940,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/kaye-smith-ember-lane-winters/,Ember Lane: A Winter's Tale,"Kaye-Smith, Sheila",,,,,,1940,Book,False,https://archive.org/details/dli.ernet.247856,,,5,5,0,1940;1941,2021-05-25T21:05:39+00:00
https://shakespeareandco.princeton.edu/books/forster-englands-pleasant-land/,England's Pleasant Land: A Pageant Play,"Forster, E. M.",,,,,,1940,Book,False,,,,2,2,0,1941,2020-07-15T19:31:15+00:00
https://shakespeareandco.princeton.edu/books/bailey-mr-fortune/,Mr. Fortune Here,"Bailey, H. C.",,,,,,1940,Book,False,,,,1,1,0,1940,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/wright-native/,Native Son,"Wright, Richard",,,,,,1940,Book,False,https://archive.org/details/in.ernet.dli.2015.499539,,"On December 4, 1946, Sylvia Beach sent a copies of *Black Boy* and *Native Son* to Jean Denoël, who was helping to arrange for Italian translations of Wright's work.",8,6,0,1946;1940;1941;1943,2021-11-13T19:28:49.618571+00:00
https://shakespeareandco.princeton.edu/books/fernee-now-gentlemen-please/,Now Gentlemen Please,"Ferneé, Herbert",,,,,,1940,Book,False,,,,9,8,0,1940;1941,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/buck-gods-american-legend/,Other Gods: An American Legend,"Buck, Pearl S.",,,,,,1940,Book,False,https://archive.org/details/in.ernet.dli.2015.27870,,,8,8,0,1940;1941,2021-11-11T22:23:36.932726+00:00
https://shakespeareandco.princeton.edu/books/nathan-portrait-jennie/,Portrait of Jennie,"Nathan, Robert",,,,,,1940,Book,False,,,,3,3,0,1941,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/thomas-portrait-artist-young/,Portrait of the Artist as a Young Dog,"Thomas, Dylan",,,,,,1940,Book,False,,,,7,7,0,1952;1953;1940;1941,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/christie-sad-cypress/,Sad Cypress,"Christie, Agatha",,,,,,1940,Book,False,,,,4,3,1,1940;1941,2020-06-02T00:34:23+00:00
https://shakespeareandco.princeton.edu/books/brittain-testament-friendship/,Testament of Friendship,"Brittain, Vera",,,,,,1940,Book,False,,,,4,4,0,1940;1941,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/spender-backward/,The Backward Son,"Spender, Stephen",,,,,,1940,Book,False,,,,10,8,1,1944;1940;1941;1942,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/teilhet-broken-face-murders/,The Broken Face Murders,"Teilhet, Darwin;Teilhet, Hildegarde Tolman",,,,,,1940,Book,False,,,,3,1,0,1940;1941,2020-08-19T12:32:01+00:00
https://shakespeareandco.princeton.edu/books/boyle-crazy-hunter-three/,The Crazy Hunter: Three Short Novels,"Boyle, Kay",,,,,,1940,Book,False,,,,9,8,1,1940;1941;1942,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/masterman-death-coins/,The Death Coins,"Masterman, Walter Sydney",,,,,,1940,Book,False,,,,5,5,0,1940;1941,2020-06-29T03:08:11+00:00
https://shakespeareandco.princeton.edu/books/caldwell-eagles-gather/,The Eagles Gather,"Caldwell, Taylor",,,,,,1940,Book,False,,,,4,4,0,1940;1941,2020-06-28T19:48:23+00:00
https://shakespeareandco.princeton.edu/books/maugham-mixture/,The Mixture as Before,"Maugham, W. Somerset",,,,,,1940,Book,False,,,,2,2,0,1940;1941,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/sharp-nutmeg-tree/,The Nutmeg Tree,"Sharp, Margery",,,,,,1940,Book,False,,,,4,4,0,1940;1941,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/greene-power-glory/,The Power and the Glory,"Greene, Graham",,,,,,1940,Book,False,,,,7,7,0,1940;1941,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/ashton-swan-usk-historical/,The Swan of Usk: A Historical Novel,"Ashton, Helen",,,,,,1940,Book,False,,,,7,7,0,1940;1941;1942;1944;1946,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/seymour-unquiet-field/,The Unquiet Field,"Seymour, Beatrice Kean",,,,,,1940,Book,False,,,,5,5,0,1940;1941,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/calder-marshall-way-santiago/,The Way to Santiago,"Calder-Marshall, Arthur",,,,,,1940,Book,False,,,,2,2,0,1940;1941,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/mackenzie-west-wind-love/,The West Wind of Love,"Mackenzie, Compton",,,,,,1940,Book,False,https://archive.org/details/in.ernet.dli.2015.475114/page/n5/mode/2up,,,3,3,0,1940;1941,2021-10-29T03:43:24.591290+00:00
https://shakespeareandco.princeton.edu/books/caldwell-trouble-july/,Trouble in July,"Caldwell, Erskine Preston",,,,,,1940,Book,False,https://archive.org/details/in.ernet.dli.2015.85042,,,4,4,0,1941,2021-11-01T03:53:07.635606+00:00
https://shakespeareandco.princeton.edu/books/gardner-turn-heat/,Turn on the Heat,"Gardner, Erle Stanley",,,,,,1940,Book,False,,,,6,6,0,1940;1941,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/valery-tel/,Tel Quel,"Valéry, Paul",,,,,,1943,Book,False,https://archive.org/details/telquelv02valuoft/page/n7/mode/2up,,,1,1,0,1943,2021-11-04T03:13:47.137665+00:00
https://shakespeareandco.princeton.edu/books/jackson-lost-weekend/,The Lost Weekend,"Jackson, Charles",,,,,,1944,Book,False,,,,1,1,0,1946,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/wright-black-boy/,Black Boy,"Wright, Richard",,,,,,1945,Book,False,https://archive.org/details/in.ernet.dli.2015.5717/page/n5/mode/2up,,"On December 4, 1946, Sylvia Beach sent a copies of *Black Boy* and *Native Son* to Jean Denoël, who was helping to arrange for Italian translations of Wright's work.",5,4,0,1946;1947;1958,2020-08-13T20:59:04+00:00
https://shakespeareandco.princeton.edu/books/spender-poetry-since-1939/,Poetry since 1939,"Spender, Stephen",,,,,,1946,Book,False,,,,3,3,0,1952;1953,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/hayward-prose-literature-since/,Prose Literature since 1939,"Hayward, John Davy",,,,,,1947,Book,False,,,,2,2,0,1952;1953,2020-06-29T03:38:53+00:00
https://shakespeareandco.princeton.edu/books/trilling-middle-journey/,The Middle of the Journey,"Trilling, Lionel",,,,,,1947,Book,False,,,,1,1,0,1949,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/levin-toward-balzac/,Toward Balzac,"Levin, Harry",,,,,,1947,Book,False,,,,1,1,0,1956,2020-06-20T21:01:17+00:00
https://shakespeareandco.princeton.edu/books/villa-celebration-edith-sitwell/,A Celebration for Edith Sitwell,,"Villa, José García",,,,,1948,Book,False,,,,1,1,0,1953,2020-07-15T19:30:46+00:00
https://shakespeareandco.princeton.edu/books/larbaud-lettres-andre-gide/,Lettres à André Gide,"Larbaud, Valery",,,,,,1948,Book,False,,,,1,1,0,1956,2020-06-15T16:02:11+00:00
https://shakespeareandco.princeton.edu/books/eliot-cocktail-party-comedy/,The Cocktail Party: A Comedy,"Eliot, T. S.",,,,,,1950,Book,False,,,,2,2,0,1961;1954,2020-05-26T18:42:36+00:00
https://shakespeareandco.princeton.edu/books/bradbrook-eliot/,T. S. Eliot,"Bradbrook, Muriel Clara",,,,,,1950,Book,False,,,,1,1,0,1952,2021-10-31T19:46:10.728064+00:00
https://shakespeareandco.princeton.edu/books/scott-james-fifty-years-english/,"Fifty Years of English Literature, 1900 – 1950","Scott-James, R. A.",,,,,,1951,Book,False,,,,1,1,0,1952,2020-06-24T23:08:37+00:00
https://shakespeareandco.princeton.edu/books/moore-collected-poems-marianne/,The Collected Poems of Marianne Moore,"Moore, Marianne",,,,,,1951,Book,False,,,,1,1,0,1961,2020-06-15T01:54:26+00:00
https://shakespeareandco.princeton.edu/books/stern-man-loved/,The Man Who Was Loved,"Stern, James",,,,,,1951,Book,False,,,,1,1,0,1961,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/fitzgerald-short-stories-f/,The Short Stories of F. Scott Fitzgerald,"Fitzgerald, F. Scott",,,"Cowley, Malcolm",,,1951,Book,False,,,,2,2,0,1958,2020-06-03T12:02:44+00:00
https://shakespeareandco.princeton.edu/books/porter-day/,The Day Before,"Porter, Katherine Anne",,,,,,1952,Book,False,,,,1,1,0,1955,2020-06-28T02:06:42+00:00
https://shakespeareandco.princeton.edu/books/bryher-fourteenth-october/,The Fourteenth of October,Bryher,,,,,,1952,Book,False,,,,2,2,0,1952;1953,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/bryher-players-boy/,The Player's Boy,Bryher,,,,,,1953,Book,False,,,,1,1,0,1953,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/streeter-mr-hobbs-vacation/,Mr. Hobbs' Vacation,"Streeter, Edward",,,,,,1954,Book,False,,,,1,1,0,1961,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/huxley-doors-perception/,The Doors of Perception,"Huxley, Aldous",,,,,,1954,Book,False,,,,1,1,0,1958,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/graves-homers-daughter/,Homer's Daughter,"Graves, Robert",,,,,,1955,Book,False,,,,1,1,0,1958,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/nabokov-lolita/,Lolita,"Nabokov, Vladimir",,,,,,1955,Book,False,https://archive.org/details/in.ernet.dli.2015.68292/page/n3/mode/2up,,,1,1,0,1961,2021-10-26T00:13:18.046005+00:00
https://shakespeareandco.princeton.edu/books/ohara-ten-north-frederick/,Ten North Frederick,"O'Hara, John",,,,,,1955,Book,False,,,,1,1,0,1958,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/kelly-pogo-party/,The Pogo Party,"Kelly, Walt",,,,,,1956,Book,False,,,,1,1,0,1958,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/paris-james-joyce/,James Joyce par lui-même,"Paris, Jean",,,,,,1957,Book,False,,,,1,0,0,1957,2020-06-18T14:50:14+00:00
https://shakespeareandco.princeton.edu/books/michaux-infini-turbulent/,L'Infini turbulent,"Michaux, Henri",,,,,,1957,Book,False,,,,1,0,0,1957,2020-06-26T20:18:00+00:00
https://shakespeareandco.princeton.edu/books/osborne-look-back-anger/,Look Back in Anger,"Osborne, John",,,,,,1957,Book,False,,,,1,1,0,1961,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/djilas-land-without-justice/,Land without Justice,"Djilas, Milovan",,,"Jovanovich, William",,,1958,Book,False,https://archive.org/details/in.ernet.dli.2015.553427/page/3/mode/2up,,"Briggs's lending library card is dated June 1, 1956, but Djilas's *Land without Justice* was published until 1958.",1,0,0,1956,2021-07-19T21:39:26+00:00
https://shakespeareandco.princeton.edu/books/duras-moderato-cantabile/,Moderato Cantabile,"Duras, Marguerite",,,,,,1958,Book,False,,,"Briggs's lending library card is dated June 1, 1956, but Duras's *Moderato Cantabile* was published in 1958.",1,0,0,1956,2020-07-07T22:02:12+00:00
https://shakespeareandco.princeton.edu/books/joyce-brothers-keeper-james/,My Brother's Keeper: James Joyce's Early Years,"Joyce, Stanislaus",,,"Eliot, T. S.;Ellmann, Richard",,,1958,Book,False,,,,1,1,0,1960;1958,2021-07-26T19:27:12+00:00
https://shakespeareandco.princeton.edu/books/sillitoe-saturday-night-sunday/,Saturday Night and Sunday Morning,"Sillitoe, Alan",,,,,,1958,Book,False,,,,2,2,0,1961,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/annees-vingt-ecrivains/,Les années vingt: Les écrivains Américains à Paris et leurs amis,,,,,,,1959,Book,False,,,"A catalog for an exhibition at the Center Culturel Américain from March 11 to April 25, 1959.",1,1,0,1962,2020-07-19T20:08:16+00:00
https://shakespeareandco.princeton.edu/books/beach-shakespeare-company/,Shakespeare and Company,"Beach, Sylvia",,,,,,1959,Book,False,,,,2,2,0,1961,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/braine-vodi/,The Vodi,"Braine, John",,,,,,1959,Book,False,,,,1,1,0,1961,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/mayhall-cousin-human/,Cousin to Human,"Mayhall, Jane",,,,,,1960,Book,False,,,,2,2,0,1960;1961,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/bryher-heart-artemis-writers/,The Heart to Artemis: A Writer's Memoir,Bryher,,,,,,1962,Book,False,,,,1,0,0,1962,2020-07-05T03:26:49+00:00
https://shakespeareandco.princeton.edu/books/12-30-heaven/,12:30 from Heaven,,,,,,,,,True,,,Unidentified. Likely Freeman Wills Crofts's [*The 12:30 from Croydon*](https://shakespeareandco.princeton.edu/books/crofts-12-30-croydon/) (1934).,1,1,0,1937,2021-02-24T15:49:03+00:00
https://shakespeareandco.princeton.edu/books/hoptner-1933-year-magazine/,1933: A Year Magazine,,"Hoptner, J. B.;Stoll, J. Louis;Tier, Ada",,,,,,Periodical,False,,,,1,1,0,1934,2020-07-27T20:35:44+00:00
https://shakespeareandco.princeton.edu/books/abc-language/,ABC of Language,,,,,,,,,True,,,"Unidentified. Lending library card includes the note, ""Fowler.""",1,1,0,1940,2020-06-03T00:52:56+00:00
https://shakespeareandco.princeton.edu/books/abraham-lincoln/,Abraham Lincoln,,,,,,,,Book,True,,Vol. 1,Unidentified. By or about Lincoln. Dolly Wilde borrowed volume 1 of an unspecified edition.,3,3,0,1930;1926;1938,2021-11-15T23:08:26.993869+00:00
https://shakespeareandco.princeton.edu/books/bundle-reviews/,[a bundle of reviews],,,,,,,,,True,,,"Unidentified. A note on the lending library card reads, ""Bundle of reviews containing Logan Pearsall Smith, Wm Carlos Williams, etc.""",1,1,0,1939,2020-06-03T02:53:06+00:00
https://shakespeareandco.princeton.edu/books/certain-man/,A Certain Man,,,,,,,,,True,,,Unidentified. Bryan T. Holland's *A Certain Man* (1924) or Oliver Onions's *A Certain Man* (1932).,2,2,0,1932;1934,2020-06-03T00:54:46+00:00
https://shakespeareandco.princeton.edu/books/dickens-childs-history-england/,A Child's History of England,"Dickens, Charles",,,,,,,Book,False,https://archive.org/details/cu31924027972052/page/n7/mode/2up,,,1,0,1,1939,2020-07-17T01:28:27+00:00
https://shakespeareandco.princeton.edu/books/swinburne-2/,"A. C. Swinburne, Gosse",,,,,,,,Book,True,,,"Unidentified. Edmund Gosse's *The Life of Algernon Charles Swinburne* (1917); *Selections from A. C. Swinburne,* edited by Edmund Gosse and Thomas James Wise (1919); or *The Letters of Algernon Charles Swinburne,* edited by Edmund Gosse and Thomas James Wise (1918); etc.",1,1,0,1937,2021-11-15T23:18:33.344913+00:00
https://shakespeareandco.princeton.edu/books/addison/,Addison,,,,,,,,,True,,,"Unidentified. By or about Joseph Addison. Lending library card include notation, ""Warne ed.""",1,1,0,1941,2021-11-15T23:08:39.044420+00:00
https://shakespeareandco.princeton.edu/books/adrienne-monnier-front/,[Adrienne Monnier in front of Shakespeare and Company],,,,,,,,Photograph,False,,,,1,0,0,1958,2020-06-03T18:21:50+00:00
https://shakespeareandco.princeton.edu/books/adventures-sir-walter/,Adventures of Sir Walter Raleigh,,,,,,,,,True,,,"Unidentified. In *Hemingway's Reading 1910–1940* (1981), Michael S. Reynolds suggests that the author is ""perhaps John Buchan, Milton Waldman, or Martin A. S. Hume.""",1,1,0,1929,2021-11-15T21:20:31.820757+00:00
https://shakespeareandco.princeton.edu/books/aeschylus-agamemnon-oedipus/,"Agamemnon, Oedipus",Aeschylus;Sophocles,,,,,,,Book,True,,,Unidentified.,1,1,0,1936,2021-11-15T23:08:49.572547+00:00
https://shakespeareandco.princeton.edu/books/age-unclear/,Age of [unclear],,,,,,,,,True,,,Unidentified. Handwriting unclear.,1,1,0,1938,2021-11-15T20:44:11.008798+00:00
https://shakespeareandco.princeton.edu/books/unidentified-detective-novel/,[a good detective story],,,,,,,,,True,,,"Unidentified. Lending library card includes the note, ""A good detective story not by Agatha Christie or David Frome.""",1,0,0,1938,2020-06-03T00:56:23+00:00
https://shakespeareandco.princeton.edu/books/history-england/,A History of England,,,,,,,,,True,,,"Unidentified. Andre Maurois's *A History of England,* translated by Hamish Miles (1937); Frederick George Marcham's *A History of England* (1937); or Williams Freeman Galpin's *A History of England* (1938); etc.",1,1,0,1938,2020-06-03T00:48:38+00:00
https://shakespeareandco.princeton.edu/books/alexander-pope/,Alexander Pope,,,,,,,,,True,,,Unidentified. By or about Alexander Pope. Likely Leslie Stephen's [*Alexander Pope*](https://shakespeareandco.princeton.edu/books/stephen-alexander-pope/) (1880) or Edith Sitwell's [*Alexander Pope*](https://shakespeareandco.princeton.edu/books/sitwell-alexander-pope/) (1930).,3,3,0,1930;1933,2021-11-15T23:09:26.665488+00:00
https://shakespeareandco.princeton.edu/books/mencken-americana/,Americana,,"Mencken, H. L.",,,,,,Periodical,False,,1926,"An annual, featuring selections from [*The American Mercury*](https://shakespeareandco.princeton.edu/books/mencken-american-mercury/).",2,2,0,1926,2020-06-10T13:35:37+00:00
https://shakespeareandco.princeton.edu/books/american-civil-war/,American Civil War,,,,,,,,,True,,,Unidentified.,1,1,0,1937,2020-06-02T22:22:42+00:00
https://shakespeareandco.princeton.edu/books/american-comedy/,American Comedy,,,,,,,,,True,,,Unidentified. Chester Allen Smith's *The American Comedy* (1913) or Harold Lloyd and W. W. Stout's *An American Comedy* (1928).,1,1,0,1938,2020-06-02T22:29:43+00:00
https://shakespeareandco.princeton.edu/books/american-drama/,American Drama,,,,,,,,,True,,,"Unidentified. Lending library card includes the note, ""Guys & Dolls.""",1,1,0,1958,2020-07-03T20:47:21+00:00
https://shakespeareandco.princeton.edu/books/american-history/,American History,,,,,,,,,True,,,Unidentified. Likely William E. Woodward's *A New American History* (1938).,3,3,0,1938;1939,2020-06-02T22:47:56+00:00
https://shakespeareandco.princeton.edu/books/american-poetry/,American Poetry,,,,,,,,,True,,,Unidentified.,1,1,0,1936,2020-06-03T02:49:02+00:00
https://shakespeareandco.princeton.edu/books/american-short-stories/,American Short Stories,,,,,,,,,True,,,Unidentified. Likely a volume in a short story series edited by Edward J. O'Brien.,2,2,0,1936;1935,2020-06-02T22:48:14+00:00
https://shakespeareandco.princeton.edu/books/amy-lowell/,Amy Lowell,,,,,,,,,True,,,Unidentified. By or about Amy Lowell.,1,1,0,1960;1958,2021-11-15T23:09:45.194062+00:00
https://shakespeareandco.princeton.edu/books/schnitzler-anatol/,Anatol and Other Plays,"Schnitzler, Arthur",,,,,,,Book,False,,,,2,2,0,1932;1926,2020-06-19T01:20:54+00:00
https://shakespeareandco.princeton.edu/books/anatole-france/,Anatole France,,,,,,,,,True,,,Unidentified. By or about Anatole France.,1,1,0,1924,2021-11-15T23:09:53.403181+00:00
https://shakespeareandco.princeton.edu/books/andre-masson/,André Masson,,,,,,,,,True,,,Unidentified.,1,0,0,1958,2020-06-03T02:11:16+00:00
https://shakespeareandco.princeton.edu/books/anglo-saxon-dictionary/,Anglo-Saxon Dictionary,,,,,,,,Book,True,,,Unidentified.,7,7,0,1938;1939;1940;1935,2021-11-15T21:49:07.126578+00:00
https://shakespeareandco.princeton.edu/books/anglo-saxon-reader/,Anglo-Saxon Reader,,,,,,,,,True,,,Unidentified.,1,1,0,1935,2020-06-02T22:43:59+00:00
https://shakespeareandco.princeton.edu/books/angna-enters/,Angna Enters,,,,,,,,,True,,,Unidentified. By or about Enters. Likely Angna Enters's *First Person Plural* (1937).,1,1,0,1939,2021-11-15T23:10:01.647956+00:00
https://shakespeareandco.princeton.edu/books/ann-bridge/,Ann Bridge,,,,,,,,,True,,,Unidentified. By or about Ann Bridge.,1,0,0,,2021-11-15T23:10:32.924137+00:00
https://shakespeareandco.princeton.edu/books/antarctica/,Antarctica,,,,,,,,,True,,,Unidentified.,1,1,0,1937;1938,2020-06-02T22:31:32+00:00
https://shakespeareandco.princeton.edu/books/anthology-modern-american/,Anthology of Modern American Verse,,,,,,,,Book,True,,,"Unidentified. *Modern American Verse,* edited by Roma Claire (1918), or *Modern American Poetry,* edited by Louis Untermeyer (1919).",1,0,1,1939,2020-06-02T22:34:06+00:00
https://shakespeareandco.princeton.edu/books/anthropology/,Anthropology,,,,,,,,,True,,,"Unidentified. Edward B. Tylor's *Anthropology* (1904), R. R. Marett's *Anthropology* (1911), or A. K. Kroeber's [*Anthropology*](https://shakespeareandco.princeton.edu/books/kroeber-anthropology/) (1923), etc.",2,2,0,1932;1925,2020-06-20T17:28:32+00:00
https://shakespeareandco.princeton.edu/books/anton-tchekov/,Anton Tchekov,,,,,,,,,True,,,Unidentified. By or about Anton Chekov.,1,1,0,1939,2021-11-15T23:10:53.040729+00:00
https://shakespeareandco.princeton.edu/books/picked-company/,A Picked Company,,,,,,,,,True,,,"Unidentified. Mary Hallock Foote's *A Picked Company: A Novel* (1912) or Hilaire Belloc's *A Picked Company: Being a Selection from the Writings of H. Belloc,* edited by E. V. Lucas (1915).",2,2,0,1920;1922,2021-11-17T13:24:38.323688+00:00
https://shakespeareandco.princeton.edu/books/apocrypha/,Apocrypha,,,,,,,,,True,,,Unidentified.,1,1,0,1933,2020-06-03T02:52:59+00:00
https://shakespeareandco.princeton.edu/books/arcadia/,Arcadia,,,,,,,,,True,,,Unidentified. Likely Philip Sidney's *The Countess of Pembroke's Arcadia.*,1,1,0,1925,2020-06-02T22:44:40+00:00
https://shakespeareandco.princeton.edu/books/argosy/,Argosy,,,,,,,,Periodical,True,,Aug 1938,Unidentified edition. Either the American [*Argosy*](https://en.wikipedia.org/wiki/Argosy_(magazine)) or the British [*Argosy*](https://en.wikipedia.org/wiki/Argosy_(UK_magazine)).,2,0,2,1939,2021-11-15T23:11:06.521503+00:00
https://shakespeareandco.princeton.edu/books/ariel/,Ariel,,,,,,,,,True,,,"Unidentified. Likely André Maurois's *Ariel: The Life of Shelley,* translated by Ella D'Arcy (1924).",4,3,1,1928;1937;1924;1925,2021-11-17T13:25:23.685833+00:00
https://shakespeareandco.princeton.edu/books/aristophanes/,Aristophanes,,,,,,,,,True,,,Unidentified. By or about Aristophanes.,1,1,0,1937,2021-11-15T23:11:22.049469+00:00
https://shakespeareandco.princeton.edu/books/arnold-bennett/,Arnold Bennett,,,,,,,,,True,,,Unidentified. By or about Arnold Bennett.,1,0,0,,2021-11-15T23:11:30.343071+00:00
